pc1,pc2
-1.319552,0.166335
-0.589441,0.411427
-1.781591,0.238697
-0.506523,0.321037
-0.622264,-0.282981
-0.333219,0.698999
-0.842122,-0.525336
-0.605444,0.109411
0.487226,0.649195
-1.285534,-0.240168
-0.832181,0.936444
-0.156962,-0.831983
0.186792,0.814149
0.309563,-0.275087
1.563225,-0.564037
-1.131849,1.165282
-0.231726,-0.310211
4.381391,3.013697
-0.391600,0.097922
-0.234858,0.752547
-0.187946,0.267257
0.272564,0.201930
0.654666,0.149447
0.432438,0.162175
0.142758,-0.297572
-0.411120,-0.998463
3.219873,2.438817
-0.433593,0.919231
-0.091932,-0.130916
-0.105028,0.176866
1.872096,0.769776
-1.057852,0.211248
-0.984973,-0.322185
2.240237,2.348307
0.174763,-0.430296
0.100713,-0.239511
0.577226,-0.371200
-0.337578,0.521058
-0.970960,-0.821572
-0.996898,0.696624
1.464154,0.584961
1.318830,0.253455
-0.150797,-0.833627
0.309563,-0.275087
-0.885084,0.092707
-0.500461,-1.943862
-1.494793,-0.618159
0.257629,-1.283936
-2.390689,0.449157
0.532327,0.208689
0.711058,-0.419257
-0.599429,1.100012
-0.424724,0.651247
1.707333,3.336720
-0.162873,0.072293
0.131825,-0.519057
-0.563399,0.419729
-0.506523,0.321037
0.535233,0.450109
-0.033067,0.571794
0.834901,0.221271
-0.832181,0.936444
1.056697,0.870158
0.475399,-0.455868
1.872096,0.769776
-1.099844,1.032557
0.567238,0.317385
0.038843,-0.164905
-1.106879,-0.556180
1.464154,0.584961
-1.006938,0.253582
-0.800177,0.803719
-1.577711,-0.527769
-0.896191,1.201893
0.184751,-1.118881
0.610200,-0.300659
-0.091932,-0.130916
-2.095582,-0.465383
-0.692236,0.123494
-0.956025,0.295916
-1.264613,-0.338889
0.989269,-1.045878
-1.924851,0.765038
0.672220,-1.735889
-2.007285,0.957062
0.486356,-0.941187
0.203711,0.187804
-0.847116,-0.181044
0.432847,0.575742
3.868947,2.364877
0.147902,-1.265731
0.257629,-1.283936
-0.214806,-0.568178
1.830738,0.700473
-1.075791,0.239456
0.515281,0.383718
-0.219800,-0.223886
-0.021959,-0.537391
0.351457,0.659098
0.314557,-0.619379
-0.197934,0.955842
0.535233,0.450109
-0.816080,-0.517034
-1.056883,0.414514
-0.022110,-0.281902
1.233490,-0.164320
-0.671339,1.099955
-0.424573,0.027380
-1.061877,0.758807
-0.107450,-0.331299
-0.090963,0.072350
-0.954906,-0.124685
0.567238,0.317385
-0.107450,-0.331299
0.577226,-0.371200
-3.197323,-0.876565
-0.687242,-0.220799
-0.337578,0.521058
0.229067,0.323469
-0.975954,-0.477279
0.872869,-0.052480
-0.622264,-0.282981
-0.784075,-0.649759
-0.581390,-0.683690
0.021002,-1.155434
-0.687242,-0.220799
1.733087,-1.292376
-0.294767,0.526882
-0.940991,0.394665
0.117835,-0.726474
0.166712,0.664821
0.744031,-0.348715
4.542511,2.930981
-0.101920,0.557669
-0.552442,-0.065589
0.567238,0.317385
-0.940991,0.394665
0.824862,0.146607
-1.872870,-0.744856
7.398801,-3.108108
1.022802,-1.554015
-0.300730,0.667908
0.162635,0.080753
-0.643463,-0.011709
0.041900,-0.178973
-0.535419,0.834563
-0.370552,0.450516
-0.891046,0.233733
-1.683079,0.036755
0.229551,0.056724
-0.736167,0.538271
-0.478444,-1.019623
-0.608349,0.236369
-0.326772,0.659606
0.809979,-0.207632
-0.386606,-0.246371
3.943594,-4.708502
-0.515443,-0.542606
-0.506523,0.321037
-0.331766,1.003899
-0.145032,1.799579
-0.531545,0.910872
0.331580,0.280774
-0.958884,-2.464248
-1.144696,-0.906297
-0.023079,-0.116790
-1.810948,-0.056214
-1.216757,0.454269
0.257629,-1.283936
-2.692929,0.793697
-0.188764,-0.559876
-0.064921,0.080652
-0.968919,1.111458
0.416967,-1.820195
-0.897009,0.374759
-1.384530,0.228518
0.682110,-0.300601
0.446301,0.286655
0.577226,-0.371200
3.240580,3.206303
0.299575,0.413498
-1.099844,1.032557
1.042731,-0.044063
-0.424573,0.027380
1.064597,0.398908
0.165743,0.461555
0.631248,0.051936
-0.156962,-0.831983
0.443395,-0.323144
-0.919797,-3.158599
-1.103822,-0.570249
-2.219525,0.649583
0.009895,-0.046249
0.332549,0.484040
-0.064921,0.080652
0.770073,-0.340414
0.299575,0.413498
1.334348,0.085460
0.567238,0.317385
-1.651225,0.527898
1.872096,0.769776
1.198191,-0.575349
4.790786,3.061357
-0.022594,0.353221
-0.023079,-0.116790
-1.158860,0.953714
0.535233,0.450109
-2.112553,-0.233908
-0.832181,0.936444
-0.105028,0.176866
-0.425542,-0.175886
1.842814,-0.942203
-0.784127,-1.413008
-0.874945,-1.219745
-1.255542,-0.099113
-1.057852,0.211248
-0.285799,-1.128218
-0.248848,0.913508
-0.182802,-0.700903
-0.599429,1.100012
-0.156962,-0.831983
0.567238,0.317385
-1.468366,1.247270
0.610200,-0.300659
-0.956025,0.295916
0.817394,-0.412137
-0.391600,0.097922
-0.743150,0.081160
0.271595,-0.001336
0.926787,-1.524220
0.785464,-0.959724
1.086614,0.954768
-0.440627,-0.669507
0.098291,-0.747677
0.900848,0.362354
0.614225,-0.848217
-0.856620,0.240796
1.432347,-2.793303
-0.460603,0.707663
0.558266,-1.309508
-0.723273,0.459484
5.682492,-1.122888
-0.301698,0.464642
-0.552442,-0.065589
-0.023079,-0.116790
-0.091932,-0.130916
-2.622910,-1.763143
-0.630366,-0.319491
-2.037587,-0.984676
-0.386606,-0.246371
1.000738,0.040490
0.817394,-0.412137
-0.156962,-0.831983
-0.064921,0.080652
0.779093,-0.495508
0.420310,0.673224
4.299902,3.575404
-0.258737,-0.153401
2.778469,2.765878
0.358388,0.352960
0.333517,0.687306
-1.186689,-0.084988
-1.486357,0.143850
0.272564,0.201930
-1.061877,0.758807
-0.630366,-0.319491
1.141853,-0.798191
0.408484,-0.063461
-0.220769,-0.427152
-0.832952,-2.041054
-0.300706,-0.775653
0.292540,-1.175240
0.201774,-0.218728
0.834901,0.221271
-1.159194,0.228214
-0.558405,0.075437
-0.665861,0.857296
4.790786,3.061357
-0.091932,-0.130916
-0.926926,0.290149
-0.531545,0.910872
0.035937,-0.037947
-0.632228,-1.037957
0.669088,-1.041509
-1.094850,0.688265
-2.560067,0.542374
0.153131,0.870971
-0.478444,-1.019623
0.272564,0.201930
-1.120742,0.056096
-0.623233,-0.486248
1.835732,-0.380576
-1.822873,0.225838
-0.702812,-1.184431
-1.476369,-0.544734
0.165743,0.461555
-1.025847,0.078524
0.331580,0.280774
-1.726041,0.654798
-0.498571,0.981414
-0.837025,0.656869
3.132159,2.960176
-1.310048,-0.623883
-0.558405,0.075437
0.401402,0.498166
1.464154,0.584961
-1.018916,-0.595993
-0.660232,-0.009231
-0.091932,-0.130916
-0.350674,0.828840
-2.559050,-1.404725
-1.309564,-0.522249
-1.264129,-0.237256
-1.067689,0.275966
1.106590,-0.422401
-3.014416,-2.307558
0.085981,-1.217617
-0.558405,0.075437
-0.091932,-0.130916
-0.321778,0.315314
-1.262624,0.462514
0.400433,0.294900
-0.298792,1.074440
-0.488583,0.292829
-0.962956,0.233676
-0.396594,0.442214
0.272564,0.201930
0.258551,1.438074
-0.105028,0.176866
0.336574,-0.063519
1.272577,-1.227050
0.644142,-0.395229
-0.267756,0.738450
-1.020293,-0.476069
0.064885,0.580154
0.180725,-0.571322
-3.381000,-2.423070
-0.213278,-0.943591
-0.738791,0.259101
0.317030,0.283657
-1.558803,-0.352711
-0.156962,-0.831983
0.337543,0.139748
4.117321,3.518570
0.287137,-1.244514
0.202742,-0.015462
-0.059927,-0.263641
-2.112553,-0.233908
0.309563,-0.275087
-0.940991,0.394665
-1.546342,-0.138259
-1.186689,-0.084988
-0.549536,0.544209
-0.548492,-0.301215
0.443395,-0.323144
0.351457,0.659098
-0.488583,0.292829
0.104790,-0.023821
-0.557436,0.278703
-0.985942,0.211305
-1.902786,-0.829467
0.847946,-0.849761
-0.184429,1.061626
1.189992,-0.042781
3.260324,-1.844959
-0.455609,0.363371
-0.460603,0.707663
-1.142759,-0.499764
-1.169666,0.815165
1.023771,-1.350749
0.921897,0.714949
-0.198903,0.752576
-0.721185,-0.494607
-0.916120,0.428697
-0.248848,0.913508
1.208567,-0.961601
-0.425542,0.192492
0.069729,0.859728
0.765079,0.003879
-0.506523,0.321037
-0.285799,-1.128218
-0.156962,-0.831983
-0.995422,-0.442037
0.701070,0.269328
-2.648999,0.378920
-0.377685,0.617272
-0.273770,0.484605
2.000600,-0.027867
-0.736167,0.538271
-0.931102,1.461575
0.092813,-0.136639
-0.665861,0.857296
0.293612,0.554524
-0.537507,1.051898
0.920928,0.511683
0.165743,0.461555
-1.006938,0.253582
-2.100580,-2.666326
-1.597203,0.951034
-0.091932,-0.130916
-1.116792,-0.179529
0.056882,-1.211850
-0.660232,-0.009231
-0.594435,0.755720
-0.686274,-0.017533
-0.257768,0.049865
-1.356400,0.019485
0.158760,0.004444
-0.985942,0.211305
-0.599429,1.100012
-0.102888,0.354402
-0.452092,1.157739
1.097721,-0.154417
-0.349757,-0.099521
-0.430536,0.168406
-1.126705,0.197122
2.778469,2.765878
-0.561461,0.826262
-0.531545,0.910872
0.241679,-0.085946
4.202811,2.575721
-1.399362,0.637528
-0.344613,-1.067680
0.400433,0.294900
7.897598,1.401914
-1.113660,-1.242287
-1.052373,-0.031411
0.701070,0.269328
-1.362514,0.784379
0.091746,1.415589
-0.258737,-0.153401
-2.022803,0.756679
-0.231726,-0.310211
-0.185858,0.049922
0.791987,-1.311051
-1.149690,-0.562004
-0.832181,0.936444
-1.094850,0.688265
-0.623233,-0.486248
-1.936880,-0.479408
2.638675,2.954961
-1.195558,0.182997
-0.975032,1.876352
-0.425542,0.192492
-1.937848,-0.682674
0.743063,-0.551982
-0.392568,-0.105344
-0.257768,0.049865
0.459449,0.373743
-0.665226,0.335062
-0.087088,0.148658
0.257629,-1.283936
1.835732,-0.380576
-0.224794,0.120407
7.107352,2.235335
-0.958931,0.422873
-1.006938,0.253582
-0.944918,-0.813270
-1.345443,-0.465833
0.502260,0.379567
-0.929014,0.507484
0.036906,0.165319
0.577226,-0.371200
-0.209427,0.944657
0.358388,0.352960
-0.559374,-0.127829
0.501291,0.176301
0.105759,0.179445
-1.264613,-0.338889
0.032881,0.712878
-0.175871,-1.375419
-0.455609,0.363371
10.222562,-4.285702
-0.059927,-0.263641
2.330133,-0.198587
0.092813,-0.136639
-0.091932,-0.130916
-1.264613,-0.338889
-0.636428,1.577029
0.028803,0.128809
-0.650244,-0.697816
-0.634340,0.622938
-0.520437,-0.198314
0.566269,0.114118
0.532327,0.208689
1.001706,0.243756
-1.426373,0.425960
-0.326772,0.659606
-1.396357,-0.508167
0.186839,-1.336216
-1.577711,-0.527769
-0.165929,0.823117
-0.337578,0.521058
-0.091932,-0.130916
-1.319552,0.166335
-1.153716,-0.014446
-0.562430,0.622995
0.037875,0.368586
-2.065717,-0.775643
-1.770074,-0.456923
-0.644281,-0.838842
0.603900,0.013263
-0.024047,-0.320057
-0.761240,0.733235
-0.113949,-0.686777
1.641098,-0.705006
-0.559524,0.496038
5.299657,2.312458
0.272564,0.201930
-1.704174,1.834526
-0.665861,0.857296
-0.349757,-0.099521
-1.052373,-0.031411
-0.710132,-1.100268
-2.090687,0.945819
-0.290742,-0.020677
-0.890078,0.436999
0.577226,-0.371200
0.629310,-0.354597
-0.956025,0.295916
1.872096,0.769776
-0.974449,0.222491
1.297631,3.834372
0.116307,-0.719440
-0.810117,-0.658061
-0.175871,-1.375419
0.257629,-1.283936
-0.460603,0.707663
1.383249,0.401573
0.162635,0.080753
-0.663439,1.365461
0.105759,0.179445
3.365410,-2.371734
0.108816,0.165377
-0.134893,0.487127
-0.489401,-0.534304
0.100713,-0.239511
-1.384455,-0.083415
-0.290742,-0.020677
0.542216,1.275598
-0.634340,0.622938
-1.586246,0.465715
-0.506523,0.321037
-1.412359,-0.810183
-0.635360,0.024801
-0.438638,0.131896
-0.163024,0.696160
-0.133925,0.690393
2.618445,3.429500
0.668096,0.198786
-0.001038,-1.004491
0.744031,-0.348715
1.061155,-0.339016
1.998662,-0.434399
-0.767203,0.874261
0.475399,-0.455868
10.979731,-7.084541
6.734956,1.636983
-0.300730,0.667908
0.744031,-0.348715
-0.655238,-0.353523
-0.438638,0.131896
-0.231726,-0.310211
-0.099014,0.430711
-0.434561,0.715965
-1.264712,1.416605
-0.349757,-0.099521
-1.052373,-0.031411
-0.107450,-0.331299
0.434375,0.568708
7.989832,-4.110054
0.165743,0.461555
1.182501,0.473658
-0.243755,-1.186279
0.023809,0.473102
-1.028753,0.205481
-0.134893,0.487127
0.809979,-0.207632
-0.627409,0.685178
-0.921114,0.772990
0.107697,0.954356
0.380504,-0.478296
0.064885,0.580154
0.272564,0.201930
0.066870,-1.900435
-0.738791,0.259101
-0.129415,0.244467
0.165743,0.461555
0.337543,0.139748
-0.790189,0.115134
0.450886,-0.839582
-0.688362,0.199802
-0.054933,-0.607933
3.365410,-2.371734
-1.120742,0.056096
-1.025847,0.078524
0.455750,3.825336
3.808596,-1.352724
-0.968919,1.111458
-0.985942,0.211305
-2.389189,-2.133065
1.728093,-0.579706
-1.108765,0.168914
-0.505455,-1.231191
-0.020657,0.022997
0.475399,-0.455868
0.811097,-1.364989
3.300280,-1.685685
-0.437467,0.842923
-0.331766,1.003899
-0.091932,-0.130916
0.131825,-0.519057
-0.189399,-0.037642
-0.665861,0.857296
1.604583,-0.494734
-0.021959,-0.537391
-1.128595,-2.359775
-0.774186,0.417150
-0.318721,-0.435511
0.299575,0.413498
0.200701,-1.948492
-0.696111,0.047185
-0.414661,-0.349271
-1.232557,0.660013
-0.856620,0.240796
0.031761,1.133479
-1.181695,-0.429280
-0.601366,0.693480
-0.122968,0.205074
-0.242786,-0.983012
-0.107450,-0.331299
-0.296855,0.744216
-0.076997,0.986571
0.989269,-1.045878
1.850367,4.194915
-0.922901,-0.257410
0.229551,0.056724
-0.000093,0.642336
0.711058,-0.419257
-0.256799,0.253131
0.587214,-1.059785
-1.069829,0.098430
-0.253743,-0.497694
0.646564,0.112937
0.441457,-0.361298
0.257629,-1.283936
0.870932,0.277744
3.953036,2.248756
1.042731,-0.044063
3.300280,-1.685685
0.443395,-0.323144
-0.221738,-0.630418
0.317030,0.283657
-0.950984,-2.198742
-0.937883,0.775468
1.872096,0.769776
-0.978959,0.668416
-0.774186,0.417150
-0.243270,-0.716267
-0.985942,0.211305
-0.234782,0.808992
-0.890078,0.436999
-0.599429,1.100012
0.292540,-1.175240
-0.767203,0.874261
0.809010,-0.410898
0.555360,-1.550928
-0.187946,0.267257
-0.258737,-0.153401
-0.880475,-2.108713
4.868696,-1.709852
-0.000093,0.642336
1.911668,-0.191321
0.799022,0.277687
-0.837025,0.656869
-2.174475,-0.922551
1.892759,-0.734757
-0.508945,-0.187129
0.056882,-1.211850
-0.091932,-0.130916
0.670034,0.605318
0.824862,0.146607
-1.540713,-1.004786
-1.179607,-0.646615
0.901817,0.197242
-0.023079,-0.116790
0.901817,0.197242
-0.847116,-0.181044
0.235081,0.945692
-1.264129,-0.237256
-0.061431,-0.963411
9.483582,-4.631188
0.332549,0.484040
1.042731,-0.044063
-0.064921,0.080652
-0.556467,0.481969
-1.683079,0.036755
-2.933149,0.808141
0.501291,0.176301
0.503228,0.582833
1.668927,0.333696
0.336574,-0.063519
-0.187946,0.267257
-0.456578,0.160104
-1.071865,1.447392
0.309563,-0.275087
0.809979,-0.207632
0.374541,-0.337269
-1.536203,-1.450711
0.989269,-1.045878
0.040931,-0.382239
-1.476369,-0.544734
-1.309564,-0.522249
0.663662,0.332778
0.208705,-0.156488
-1.213700,-0.296556
-1.113660,-1.242287
-0.581390,-0.683690
-2.002676,-1.244358
0.036755,0.789186
-0.460603,0.707663
-1.089856,0.343972
1.508037,2.320549
1.028717,0.455324
-0.091932,-0.130916
0.475399,-0.455868
-1.425404,0.629227
0.566269,0.114118
0.999769,-0.162777
-1.114370,0.328636
-1.426857,0.324327
-0.589441,0.411427
9.207361,-5.245219
-1.554241,0.332991
-0.360131,-1.268063
-0.557436,0.278703
-0.300730,0.667908
-0.660232,-0.009231
-1.075791,0.239456
-0.795183,0.459427
-1.716053,-0.033787
-0.424573,0.027380
1.406893,-0.436717
-0.380718,-0.443842
-0.452092,1.157739
-0.480533,-0.802289
0.733075,0.136603
-0.156910,-0.068734
1.668927,0.333696
0.069729,0.859728
-0.243755,-1.186279
-0.688362,0.199802
-0.698350,0.888387
0.014889,-0.390541
3.300280,-1.685685
0.817394,-0.412137
0.309563,-0.275087
0.336574,-0.063519
-0.101920,0.557669
-1.421529,0.705535
-0.107450,-0.331299
-0.248848,0.913508
2.898917,-0.587018
-0.697230,0.467786
-1.057852,0.211248
-0.091932,-0.130916
-0.890078,0.436999
0.901817,0.197242
-1.426857,0.324327
-0.007946,-1.773535
0.674642,-1.227723
-0.157978,1.483494
0.064885,0.580154
-0.802165,0.002316
-0.438638,0.131896
-0.789220,0.318401
-0.789220,0.318401
4.202811,2.575721
3.733432,2.909032
-0.020990,-0.334125
-0.956025,0.295916
0.165743,0.461555
0.867875,0.291813
0.734043,0.339869
-2.112553,-0.233908
0.871900,-0.255746
-1.195558,0.182997
0.401402,0.498166
1.508037,2.320549
-0.096926,0.213376
3.300280,-1.685685
-0.396594,0.442214
-0.423605,0.230646
-0.850121,0.964652
-1.456242,-2.545771
-0.331766,1.003899
-0.156962,-0.831983
1.498096,0.122013
0.272564,0.201930
-0.958884,-2.464248
0.165743,0.461555
-0.523494,0.552511
4.202811,2.575721
0.202742,-0.015462
4.486124,4.002865
0.231691,0.602639
0.309563,-0.275087
-0.892015,0.030467
-0.645250,-1.042108
-0.589441,0.411427
0.364553,0.351316
-0.096926,0.213376
0.504447,-1.593262
-0.043976,-1.093252
-0.460603,0.707663
0.577226,-0.371200
0.105623,-4.057043
1.066685,0.181573
-1.293510,0.174637
-1.023909,0.485056
6.543895,2.636595
-2.393797,0.068355
-1.276590,-0.451708
-1.366388,0.708070
-1.002814,-1.312715
-0.506523,0.321037
-0.968872,-1.775663
0.809979,-0.207632
-1.116867,0.132404
-0.098529,0.532344
0.272564,0.201930
-2.112553,-0.233908
0.744031,-0.348715
-1.584210,-1.251625
-0.433593,0.919231
0.337543,0.139748
2.862756,-0.861231
0.090824,-0.938042
-1.075791,0.239456
1.001706,0.243756
-0.923536,0.264824
-0.639287,-1.183134
-1.191683,0.259305
0.056882,-1.211850
0.165743,0.461555
0.442426,-0.526410
-0.391600,0.097922
-0.863067,0.648567
0.257629,-1.283936
0.567238,0.317385
-0.001062,0.439070
6.218688,1.012023
0.475399,-0.824246
0.577226,-0.371200
-1.251517,-0.646672
-1.434376,-1.366044
-0.696111,0.047185
-0.000093,0.642336
-0.665861,0.857296
-0.842122,-0.525336
0.587214,-1.059785
-2.240422,-0.326878
0.351457,0.659098
0.272564,0.201930
0.389523,-1.370147
0.743063,-0.551982
0.332549,0.484040
-0.001062,0.439070
-1.425404,0.629227
0.438401,0.021149
-2.022803,0.756679
-1.186205,0.016646
0.577226,-0.371200
-2.863712,-0.831595
-0.644281,-0.838842
0.438401,0.021149
0.266601,0.342956
0.152647,0.769338
0.587214,-1.059785
-0.023079,-0.116790
-1.678085,-0.307537
-0.856620,0.240796
-0.506523,0.321037
-1.055914,0.617780
-1.799940,-0.146662
-0.895072,0.781292
-0.321627,-0.308553
-0.226732,-0.286126
0.637060,0.534776
-0.559374,-0.127829
0.147752,-0.641864
0.383970,-0.815554
-2.933149,0.808141
-1.021873,-0.863906
-0.134969,0.799060
2.873364,2.788306
0.475399,-0.824246
0.620188,-0.989243
0.799022,0.277687
0.293612,0.554524
-1.818999,0.302147
-0.890078,0.436999
0.351457,0.659098
-0.021959,-0.537391
-0.589441,0.411427
-0.360131,-1.268063
-0.025016,0.213434
0.208705,-0.156488
1.208567,-0.961601
0.032881,0.712878
0.567238,0.317385
1.061155,-0.339016
0.872869,-0.052480
-0.357173,0.473363
0.309563,-0.275087
-0.736119,-1.612094
0.401402,0.498166
-0.296704,0.120349
-0.145803,-1.177919
-0.748045,-1.330042
0.272564,0.201930
-0.830244,1.342976
7.539064,0.928041
-0.331766,1.003899
-1.023909,0.485056
-0.921114,0.772990
0.515281,0.383718
0.069729,0.859728
-1.335503,0.995947
-1.992303,-0.075816
-0.635262,-1.730693
-0.704162,0.405546
0.036906,0.165319
0.090824,-1.306421
4.059707,2.981377
0.153282,-0.121275
-0.091932,-0.130916
0.271595,-0.001336
6.347526,1.308259
-1.307626,-0.115717
0.032881,0.712878
0.837036,-2.883185
-0.257768,0.049865
-2.463187,-1.179031
-0.357173,0.473363
-0.890078,0.436999
-0.424573,0.027380
-1.259567,0.448445
0.872869,-0.052480
-0.391600,0.097922
-0.892015,0.030467
0.190713,-1.259907
-0.091932,-0.130916
0.180725,-0.571322
0.079049,-1.279857
-0.306796,-0.717564
-0.107450,-0.331299
-0.952921,-1.868518
0.014889,-0.390541
-0.224794,0.120407
0.164775,0.258289
-0.332735,0.800632
-1.818030,0.505413
-0.283953,0.107760
-0.028073,0.227502
0.605356,-0.580233
-0.170439,0.900665
-1.597203,0.951034
-0.929014,0.507484
0.318483,0.588556
-1.485388,0.347117
-0.040920,-1.844077
-1.475400,-0.341468
0.165743,0.461555
-0.166898,0.619851
-0.389662,0.504454
-0.740049,1.019632
0.769923,0.283453
0.059355,-0.308814
-0.225763,-0.082859
-0.688362,0.199802
-1.992303,-0.075816
-0.468504,0.442157
-1.186689,-0.084988
0.266601,0.342956
0.515281,0.383718
0.266601,0.342956
0.100765,0.523738
1.668927,0.333696
-0.479413,-1.222889
-0.091932,-0.130916
-0.091932,-0.130916
-0.288804,0.385856
0.309563,-0.275087
0.152746,-0.986157
-0.096926,0.213376
-0.581390,-0.683690
0.272564,0.201930
0.036906,0.165319
-0.559524,0.496038
-0.213278,-0.943591
-1.270675,1.557631
0.257629,-1.283936
0.605356,-0.580233
0.162635,0.080753
-1.255542,-0.099113
-1.023909,0.485056
4.155204,-0.596798
-1.111187,0.029127
-0.192940,0.611549
-0.326772,0.659606
0.669065,0.402052
-0.386606,-0.246371
-1.602197,1.295326
1.436297,-2.660549
-0.091932,-0.130916
0.027887,1.057170
0.577226,-0.371200
-0.211849,0.436491
-0.391600,0.097922
0.138883,-0.373880
1.641098,-0.705006
-1.514186,-0.894851
-0.226732,-0.286126
-0.190269,-1.259646
-1.298504,0.518930
-0.198903,0.752576
-0.525431,0.145979
-1.358053,-1.758563
-0.091932,-0.130916
0.966236,0.345360
0.134707,0.797546
-0.641323,0.165827
0.074873,-0.108431
-0.091932,-0.130916
-1.426373,0.425960
0.314557,-0.619379
-0.857104,0.507541
0.577226,-0.371200
9.483582,-4.631188
0.293612,0.554524
-0.066040,0.501253
1.086614,0.954768
-0.243270,-0.716267
-0.461572,0.504397
4.334951,-2.803465
-0.687242,-0.220799
-0.286256,0.976958
4.769174,2.784260
-0.698199,0.264520
-0.644281,-0.838842
0.852992,-0.430804
0.069729,0.859728
0.038843,-0.164905
-0.627258,0.061311
-0.790189,0.115134
-0.425542,-0.175886
2.406892,3.731415
-0.774087,-1.338344
-0.629299,-2.240097
-0.333219,0.698999
1.411252,-0.258776
-0.025016,-0.154945
0.235081,0.945692
-0.295736,0.323616
-0.697230,0.467786
0.105759,0.179445
-1.833012,1.538290
-0.774186,0.417150
0.198717,0.532097
-0.096926,0.213376
0.599243,0.184660
0.271595,-0.001336
-2.021683,0.336078
-0.383648,0.758299
0.744031,-0.348715
-1.926788,0.358505
-0.337578,0.521058
-0.391600,0.097922
-0.349757,-0.099521
-0.574459,-0.621450
-0.248848,0.913508
-0.306796,-0.717564
-1.892846,0.632313
-0.301698,0.464642
-2.393797,0.068355
0.092813,-0.136639
-0.331766,1.003899
1.401264,0.429809
1.097721,-0.154417
-0.826068,0.171550
0.292540,-1.175240
-0.316633,-0.652846
0.670184,-0.018549
1.524139,0.867071
0.872869,-0.052480
0.202742,-0.015462
-0.478444,-1.019623
-1.056883,0.414514
-0.000046,-1.876407
-0.850121,0.964652
-0.295886,1.315861
0.567238,0.317385
-0.407170,-0.865710
-2.022803,0.756679
0.469286,1.045782
-0.386606,-0.246371
-0.665861,0.857296
0.577226,-0.371200
-1.544103,-0.979461
0.513367,-0.729619
-0.070836,-1.928687
0.229551,0.056724
0.905842,0.018062
0.319702,-1.587539
-0.349757,-0.099521
-0.842122,-0.525336
6.800433,-3.552300
-1.778943,-0.188939
0.469286,1.045782
0.111872,-0.585448
0.298606,0.210232
0.465411,0.232717
0.381275,2.499203
0.539258,-0.097450
-0.559524,0.496038
-0.629299,-2.240097
1.208567,-0.961601
0.577226,-0.371200
-1.546342,-0.138259
-0.934930,-1.501855
-0.969455,-0.121802
0.153131,0.870971
-0.440627,-0.669507
0.901817,0.197242
1.386282,1.462687
0.605356,-0.580233
-0.590410,0.208161
0.036906,0.165319
-0.118943,-0.342484
-0.134893,0.487127
0.734043,0.339869
-0.623233,-0.486248
-0.189399,-0.037642
-1.476369,-0.544734
-0.028124,-0.535747
-0.577464,0.524246
-0.535419,0.834563
0.757029,1.098996
-1.475400,-0.341468
-0.776608,-0.091015
0.405427,-0.049393
-0.002031,0.235804
-0.608349,0.236369
-0.177958,-0.421328
-0.356205,-0.060127
-1.029289,-1.027779
-0.368567,-2.030073
0.208705,-0.156488
-0.661200,-0.212497
0.475399,-0.455868
0.032881,0.712878
-0.736167,0.538271
0.663662,0.332778
-0.929014,0.507484
0.904874,-0.185204
-0.028073,0.227502
-0.434561,0.715965
-0.076950,-1.163794
-0.435633,-1.013799
0.872869,-0.052480
-1.217575,-0.372864
-0.366677,0.526824
0.522772,-0.132721
-0.908986,0.261941
4.155204,-0.596798
1.254387,1.180520
-0.163024,0.696160
-0.306796,-0.717564
-0.548492,-0.301215
6.036662,-3.372193
-0.161904,0.275559
-0.812205,-0.440726
-0.966013,0.984501
-0.506523,0.321037
-1.255542,-0.099113
0.061777,0.199351
-1.992303,-0.075816
-1.098876,1.235824
0.056882,-1.211850
-0.187946,0.267257
1.242509,-0.687793
0.609231,-0.503925
-1.020035,0.561364
6.361788,-2.675624
-0.133925,0.690393
-2.077643,-0.493591
-0.812055,-1.064593
-0.699779,-0.123317
-1.217575,-0.372864
-1.083743,-0.420921
0.032881,0.712878
-0.635360,0.024801
-0.790189,0.115134
-0.480533,-0.802289
0.166712,0.664821
-0.583328,-0.353466
0.270627,-0.204602
-2.240422,-0.326878
-0.559374,-0.127829
-0.923536,0.264824
-1.006938,0.253582
-0.258737,-0.153401
1.208567,-0.961601
-0.924020,0.163191
-0.789220,0.318401
1.780695,2.616900
0.147902,-1.265731
-0.091932,-0.130916
-0.644281,-0.838842
0.448389,-0.667436
0.573352,-0.447509
-1.679204,0.113064
-0.391600,0.097922
2.873364,2.788306
-1.213549,-0.920423
1.842814,-0.942203
-0.377685,0.617272
-1.412359,-0.810183
0.405427,-0.049393
-0.978860,-1.087078
-0.396594,0.442214
-1.255542,-0.099113
5.067873,2.352156
-0.024047,-0.320057
-0.480533,-0.802289
0.401402,0.498166
-0.377685,0.617272
-1.028753,0.205481
0.476171,3.258387
-0.155941,0.134533
-0.954906,-0.124685
0.337392,0.763615
0.292540,-1.175240
-0.064103,0.907785
0.502260,0.379567
-0.197934,0.955842
-1.411391,-0.606917
0.318483,0.588556
-0.978860,-1.087078
-0.113949,-0.686777
-2.095582,-0.465383
0.266601,0.342956
-0.214806,-0.568178
-0.665861,0.857296
0.577226,-0.371200
0.438401,0.021149
0.152746,-0.986157
-0.315514,-1.810203
-0.301698,0.464642
-0.401588,0.786507
-0.846965,-0.804911
0.401402,0.498166
-0.165929,0.823117
-0.563399,0.419729
