pc1,pc2
0.999093,0.155306
-0.976918,0.171960
0.239654,0.697660
0.394342,-0.566148
-0.496639,0.017374
0.047503,0.027923
0.052062,-0.100980
0.098253,0.754095
0.169049,-0.692719
0.979524,0.364593
-0.828537,-1.264845
-0.605163,-2.675594
-0.076944,-1.673207
-1.076421,1.029197
-0.935285,1.155938
0.166409,0.973505
1.202226,0.507211
0.540160,0.435530
-0.145320,0.911554
-2.425310,-0.238552
4.258489,3.990496
-0.905811,-1.226449
-0.659270,-0.413756
1.122798,1.613898
-1.394051,-0.575943
-0.826665,0.040896
-0.292763,0.611816
-1.056329,-0.912208
1.267457,-0.870063
-0.414355,1.100877
-0.864319,0.944544
-0.054279,0.949611
0.685590,0.616544
0.466915,0.711375
-0.976918,0.171960
-1.818163,0.056524
-1.296968,-0.181712
-1.076421,1.029197
0.570112,-1.521143
-0.533261,0.155296
0.787373,-0.305144
0.098253,0.754095
0.241668,0.816384
-0.414355,1.100877
-0.070537,0.328720
-1.378942,1.172602
-0.019381,-0.315300
-1.133744,0.313203
0.540160,0.435530
0.787373,-0.305144
0.047503,0.027923
-0.016360,-0.137213
0.369833,0.317144
-0.548951,0.423279
-0.345527,-0.233081
1.267457,-0.870063
0.105303,-1.219783
0.151830,-1.141392
0.018966,0.673767
1.008061,-0.281251
0.861360,-0.338451
-0.268254,-0.271477
-0.491098,0.772922
-0.795131,0.398227
-0.787046,0.906149
-1.083524,1.405727
-1.572675,-1.811139
6.582940,-1.275907
-1.604811,1.180802
-1.076421,1.029197
0.552344,0.587392
0.372519,-1.117499
-0.491629,1.139273
0.240686,-0.068067
1.122798,1.613898
-1.151539,-0.000699
-0.687808,0.232088
-0.383202,-2.775515
-1.341146,-0.918063
-1.669182,0.049273
-0.601807,-0.884778
5.024881,2.892861
0.473029,-1.915373
0.760849,0.459424
0.001170,0.359864
-0.089340,-0.044544
0.325514,0.767810
4.390534,-1.228873
-0.274968,0.925718
1.510164,0.115513
-0.414355,1.100877
-0.347683,0.835211
-0.533261,0.155296
0.760849,0.459424
-0.901924,0.198016
1.934110,1.495151
-1.355414,-0.595141
-0.027226,-0.181308
2.289769,0.285772
0.270736,-0.195811
0.073744,1.637387
0.394342,-0.566148
0.493297,1.133823
-0.731844,-1.691279
-0.530717,-0.092331
-0.979197,0.236412
0.430151,2.036313
0.372519,-1.117499
0.020980,0.792491
-0.100612,1.281553
1.670799,-1.762938
2.094720,0.441789
2.401410,-0.651184
-0.756494,0.379029
-0.268396,0.915539
-0.928978,1.328935
-0.710303,1.234104
0.270736,-0.195811
0.663378,-0.755471
-0.098121,-0.563423
0.588507,0.222313
0.639399,-0.238531
-0.393874,-0.019864
0.466915,0.711375
-0.924278,0.013016
0.780659,0.892050
-0.710303,1.234104
-0.437910,-1.943230
-0.816955,-0.153123
-1.221179,-0.705184
0.453601,-0.503689
0.100409,-0.314197
-1.050905,0.205267
-0.957374,0.787763
-0.072075,0.635709
-0.899768,-0.870276
-0.787046,0.906149
-1.082994,1.039375
1.248029,0.541621
-0.490957,-0.414094
0.348151,-1.421222
-1.028074,0.815980
1.105144,0.112980
-0.436037,-0.637490
0.685590,0.616544
-0.511438,0.706647
0.121490,-0.005384
0.540160,0.435530
0.241668,0.816384
-0.983614,-0.821702
0.999093,0.155306
0.314383,0.906891
-0.248445,0.161150
-1.666161,0.227359
-0.217893,-0.365969
0.166409,0.973505
-1.880277,0.193288
0.160392,-0.207757
-1.342153,-0.977425
0.760849,0.459424
-0.756494,0.379029
0.241668,0.816384
0.685590,0.616544
-0.435507,-1.003841
-1.544181,0.558962
-0.486929,-0.176646
-0.320417,0.313181
0.144586,0.422154
0.241810,-0.370632
-0.996851,-1.264506
0.270736,-0.195811
0.539630,0.801882
0.535602,0.564433
-0.899768,-0.870276
-1.571093,0.502865
-0.060297,-0.231651
-0.499183,0.265001
-0.054279,0.949611
-1.347860,0.279132
-0.716321,0.052842
-0.864319,0.944544
1.999652,0.166282
0.614889,0.644762
-0.496639,0.017374
-0.435507,-1.003841
-1.420433,-0.998391
-1.246077,-0.642556
0.466915,0.711375
0.537616,0.683157
-1.760700,-0.414498
0.018966,0.673767
0.314673,-0.101373
-1.756141,-0.543401
0.466915,0.711375
0.540160,0.435530
-0.268254,-0.271477
-1.197872,0.331243
-0.566216,-0.256974
-1.376644,-1.082705
-0.910511,0.089470
3.904124,3.743318
-0.856740,0.993728
0.685590,0.616544
-0.054279,0.949611
1.116798,-1.758220
0.542175,0.554255
-1.301527,-0.052810
-1.517657,-0.205606
-1.667503,-1.444733
-0.347683,0.835211
-0.644807,-0.326345
-0.860602,-1.255825
-0.996993,-0.077490
0.466915,0.711375
-1.076421,1.029197
1.425459,0.283477
-0.334396,-0.372162
-1.347860,0.279132
-1.146839,-1.316617
-1.564520,0.492687
-0.718890,1.125558
-0.902789,-1.048362
-0.336552,0.696130
0.363260,0.327323
0.511234,0.260709
-0.856740,0.993728
-1.268572,0.359460
-0.102485,-0.024188
0.562126,-0.200135
0.787373,-0.305144
-1.667503,-1.444733
-0.856740,0.993728
0.715736,-0.929797
0.193463,-0.157415
-0.600966,1.186689
0.394201,0.620868
-1.133744,0.313203
0.138904,0.853622
-0.548951,0.423279
1.153491,-0.100237
0.614889,0.644762
-0.897366,0.069113
-0.710303,1.234104
-0.600966,1.186689
-0.979197,0.236412
0.430293,0.849297
-1.443070,1.190642
-0.785032,1.024873
0.022994,0.911215
-0.279502,0.229532
1.623477,-3.681215
-0.319145,0.189367
-0.363464,0.640033
0.244354,-0.618259
-1.818163,0.056524
-0.545375,-0.590074
1.006047,-0.399975
0.787373,-0.305144
-0.541848,0.046750
-1.122613,0.174123
-0.319145,0.189367
-1.765399,0.901420
-0.272954,1.044442
-3.041184,0.544843
-3.041184,0.544843
-0.003388,0.488767
-0.935550,1.339113
-0.911882,-1.615646
0.047503,0.027923
-1.297499,0.184639
1.973029,-0.898079
-3.041184,0.544843
2.158756,-0.039412
1.740686,0.949228
1.086006,-1.873014
-1.221179,-0.705184
0.491425,-0.171917
0.041821,0.459391
-0.159899,-1.203343
0.003715,0.112237
1.049694,0.702727
-1.677886,0.302654
-1.950165,-2.518878
-1.082994,1.039375
0.001170,0.359864
-0.095912,-0.034366
0.050048,-0.219704
0.120218,0.118430
-0.443927,-3.124492
-1.572100,0.443503
2.611045,0.284050
0.760849,0.459424
-0.336552,0.696130
-0.213335,-0.494872
0.338751,1.210615
-0.709826,-0.729596
-1.161249,0.193320
2.311977,0.799675
-1.891550,1.519384
0.234114,-0.057888
-0.910511,0.089470
0.226629,0.863744
-0.073657,-1.678296
-2.265081,-0.746811
1.055525,0.450010
-0.389846,0.217585
0.641749,-0.896490
-1.512887,0.274381
-0.031112,-1.605773
0.935346,-0.371757
0.636643,-0.599793
-0.493501,-0.166467
-0.608521,0.312416
-0.910511,0.089470
0.363260,0.327323
0.387123,0.172309
0.095709,1.001722
0.022994,0.911215
0.491425,-0.171917
0.193463,-0.157415
-0.268254,-0.271477
-2.445261,0.515838
0.314673,-0.101373
-1.182621,0.892772
-0.199709,0.768598
-0.937564,1.220389
-0.064830,-0.927837
-1.015820,0.374334
0.877211,1.652632
-1.204586,1.528437
0.074027,-0.736645
-2.034824,0.270079
-1.337118,-0.680614
-0.437910,-1.943230
0.312228,1.975183
-0.341499,0.004368
-0.418384,0.863429
-2.337461,0.775412
0.540160,0.435530
-0.173185,0.004030
0.981538,0.483317
-1.615005,-0.416661
0.001170,0.359864
-0.732127,0.682753
0.050048,-0.219704
0.537616,0.683157
0.325514,0.767810
0.787373,-0.305144
-1.083524,1.405727
-0.600966,1.186689
-0.939578,1.101665
0.639399,-0.238531
0.125307,-0.376824
0.047503,0.027923
-0.586025,-0.689601
-0.159899,-1.203343
-0.382291,1.091858
0.272750,-0.077086
-0.164599,0.112576
-0.166613,-0.006149
-0.224077,0.464874
0.491425,-0.171917
-1.161249,0.193320
1.374568,0.744321
0.787373,-0.305144
-1.224254,-0.091205
-0.802686,-0.476045
-0.336552,0.696130
0.807182,0.127482
0.787373,-0.305144
-0.224077,0.464874
0.047503,0.027923
1.105144,0.112980
-1.266558,0.478185
-0.386295,0.029320
-1.442928,0.003626
-0.681094,-0.965107
-0.089365,0.780544
4.251917,-0.778152
2.741005,0.318291
0.074027,-0.736645
1.372907,0.047470
0.981538,0.483317
1.202226,0.507211
2.311977,0.799675
-0.076944,-1.673207
-0.928978,1.328935
0.020980,0.792491
0.053952,-0.986096
0.909901,-0.141335
1.973029,-0.898079
0.833564,0.549931
-1.818163,0.056524
-0.055262,0.065160
-1.516509,-1.333259
-0.784890,-0.162143
0.047503,0.027923
-1.571093,0.502865
-0.738699,0.692932
0.241668,0.816384
-0.498201,1.149451
-1.025207,-1.074107
0.636643,-0.599793
-0.760664,1.328597
1.085670,-1.096330
-0.882115,0.630642
0.636643,-0.599793
-1.051912,0.145905
-0.705603,-0.081815
-0.515325,-0.717818
-2.397831,-4.930519
0.169049,-0.692719
0.166409,0.973505
-0.568371,0.811318
-1.361097,-0.163673
0.729237,1.719246
0.387628,0.631047
1.055525,0.450010
-0.020512,-1.378502
4.970917,-0.811143
0.807182,0.127482
-0.499183,0.265001
0.389642,0.749771
-0.533332,-1.640609
-2.046548,0.345374
-1.608891,-3.043409
1.888802,-0.304402
-2.668494,0.739572
-0.385288,0.088682
0.833705,-0.637085
-1.272989,-0.698653
-1.149525,0.118026
0.690290,-0.699375
-0.904468,0.445643
0.620261,-2.224524
-0.060297,-0.231651
-0.939578,1.101665
0.122904,-1.316213
0.200035,-0.167593
0.615031,-0.542254
1.008061,-0.281251
-0.203236,0.131774
0.685590,0.616544
-1.707936,0.430398
0.627409,0.019940
1.105144,0.112980
-1.309513,1.268198
0.096239,0.635371
0.685590,0.616544
-1.612584,-1.668128
-0.608521,0.312416
-1.051912,0.145905
-1.161249,0.193320
0.348151,-1.421222
0.540160,0.435530
-0.600966,1.186689
0.540160,0.435530
-0.736013,-0.741711
-1.146980,-0.129601
-0.173185,0.004030
0.395014,-2.119515
0.314673,-0.101373
-0.910511,0.089470
-0.617107,0.203870
1.202226,0.507211
-0.003388,0.488767
-0.698048,0.792458
-0.496639,0.017374
-1.076421,1.029197
-0.334396,-0.372162
-0.307608,-1.319905
0.325514,0.767810
0.023425,-1.284065
0.858073,-0.333362
1.248029,0.541621
0.092712,-0.001453
-1.389351,-1.891862
0.685590,0.616544
-1.221179,-0.705184
-0.828537,-1.264845
0.988924,-2.267245
-0.656892,1.350722
0.309638,-0.398184
0.491425,-0.171917
0.605772,0.902567
-1.236172,-0.426243
1.501408,-1.228454
0.372519,-1.117499
-0.321159,0.070643
0.297260,-0.960378
-1.032103,0.578531
-0.535806,0.402923
-0.055262,0.065160
0.369833,0.317144
0.098253,0.754095
-0.496639,0.017374
0.023425,-1.284065
-0.157044,0.986848
-0.386295,0.029320
-0.343655,1.072660
-0.911041,0.455821
2.683541,0.789313
0.833564,0.549931
-1.129185,0.184301
0.787373,-0.305144
0.074027,-0.736645
-0.811531,0.964352
0.634699,1.077388
-1.238522,0.231716
-0.166613,-0.006149
-0.384616,-1.464685
-1.236172,-0.426243
-0.608521,0.312416
0.391798,-0.318521
-0.617107,0.203870
-0.910511,0.089470
-0.019381,-0.315300
11.966248,-4.956829
-0.245900,-0.086477
0.563998,1.105606
1.973029,-0.898079
-0.205921,-0.822997
-1.341146,-0.918063
-0.540675,-1.905993
0.001170,0.359864
-0.334396,-0.372162
-0.531919,-0.562026
-1.120457,-0.894169
-1.544181,0.558962
0.312369,0.788167
0.098253,0.754095
-0.608521,0.312416
-0.539834,0.165474
0.909901,-0.141335
-0.250600,1.229442
-0.472995,-2.112297
-0.226763,1.899517
0.166409,0.973505
-2.233159,0.431185
0.616373,1.129837
0.714269,-1.216315
0.270736,-0.195811
-1.161249,0.193320
-0.389846,0.217585
-1.293082,1.242753
0.570112,-1.521143
-0.579594,0.487237
1.789033,0.736011
-0.268254,-0.271477
0.889155,-1.226832
0.345801,-0.763263
-0.021183,0.174865
-0.659270,-0.413756
-0.087326,0.074180
1.789033,0.736011
1.081306,-0.557095
-0.752607,-0.585919
0.535602,0.564433
-0.566216,-0.256974
0.023425,-1.284065
0.491425,-0.171917
-0.718890,1.125558
-0.171171,0.122754
-0.608521,0.312416
0.636643,-0.599793
0.614889,0.644762
-0.722752,-1.123995
0.902611,-1.198784
-1.248763,0.792087
-2.591079,-0.485840
-0.374595,0.779114
0.387123,0.172309
0.244213,0.568757
1.765584,0.886600
0.418710,-0.262424
-0.586025,-0.689601
-0.530385,-1.210593
-0.084665,-0.535374
0.513443,0.789766
1.078620,0.877548
-0.731455,-0.870614
-0.268396,0.915539
-0.645312,-3.174496
-0.414355,1.100877
-0.462419,-1.059938
0.491425,-0.171917
-0.305018,1.053462
0.648799,-2.870368
0.222389,0.017406
-0.795131,0.398227
1.153491,-0.100237
-1.487106,-0.732725
0.906279,0.640437
0.535602,0.564433
-0.151362,0.555381
-0.060297,-0.231651
-1.248763,0.792087
-0.056293,0.830887
0.023425,-1.284065
0.535602,0.564433
-1.835959,-0.257378
0.491425,-0.171917
2.959679,0.223460
-0.499183,0.265001
1.519609,0.104670
-0.498201,1.149451
-1.478569,1.025999
0.369833,0.317144
-0.977183,0.355136
-0.305018,1.053462
-1.478569,1.025999
0.078585,-0.865547
-1.083524,1.405727
-1.321478,0.701580
-0.268254,-0.271477
0.032394,-1.720622
-1.721081,0.450754
0.345465,0.013421
0.381610,1.839198
0.491425,-0.171917
0.716813,-1.463942
-1.701894,0.786571
1.449969,-0.599815
-0.661426,0.654536
-0.535806,0.402923
0.348151,-1.421222
0.763005,-0.608868
0.685590,0.616544
0.169049,-0.692719
0.363260,0.327323
-0.738699,0.692932
0.369833,0.317144
0.685732,-0.570472
-3.330560,0.667892
-0.363464,0.640033
-2.324058,-0.793888
0.369833,0.317144
-0.274968,0.925718
-0.977183,0.355136
0.372519,-1.117499
-0.164599,0.112576
-0.498201,1.149451
-0.095912,-0.034366
-0.996993,-0.077490
-0.833295,-0.983595
-0.726444,0.251285
-0.265710,-0.519104
0.491425,-0.171917
-0.983756,0.365314
1.740686,0.949228
4.638282,3.808695
1.105144,0.112980
-0.391860,0.098861
-1.133744,0.313203
-1.617426,0.834807
-0.199709,0.768598
-1.248763,0.792087
0.131349,-0.020651
-0.563530,-1.691617
-0.003388,0.488767
-0.976918,0.171960
-0.098121,-0.563423
1.027871,0.151376
0.389642,0.749771
0.303277,0.220883
0.443361,-2.332732
-0.334396,-0.372162
1.151335,0.968055
0.053952,-0.986096
0.217590,-0.495604
-0.606983,0.005427
0.644099,-1.554449
-0.345527,-0.233081
1.081448,-1.744111
0.223731,1.689498
-0.402101,0.659231
-0.104474,-0.968001
0.685590,0.616544
0.052062,-0.100980
-0.019381,-0.315300
-0.586025,-0.689601
0.241810,-0.370632
0.023425,-1.284065
-0.760523,0.141581
-1.055799,-1.278560
-0.976918,0.171960
-1.270587,0.240736
0.736481,0.155700
-0.976918,0.171960
-0.731844,-1.691279
-0.808728,-0.832218
-0.608521,0.312416
1.121833,-1.461409
11.966248,-4.956829
-1.930497,-0.899236
-1.076421,1.029197
0.357578,0.758791
0.241668,0.816384
1.510164,0.115513
-1.076421,1.029197
-0.383202,-2.775515
-2.241413,-3.701570
0.217590,-0.495604
0.390173,0.383420
-0.610535,0.193692
-0.695504,0.544831
0.614889,0.644762
-0.486929,-0.176646
0.466915,0.711375
-0.414355,1.100877
-0.003388,0.488767
0.292560,0.355540
0.387123,0.172309
0.981538,0.483317
-1.161249,0.193320
4.251917,-0.778152
-2.588393,-1.920483
1.153491,-0.100237
0.290210,1.013500
0.175668,-0.471317
0.902251,0.402989
1.650151,1.369908
0.003326,-0.708427
-0.416228,-0.204863
0.372519,-1.117499
-0.756494,0.379029
1.105144,0.112980
-1.309513,1.268198
1.085670,-1.096330
1.425459,0.283477
0.685590,0.616544
0.754637,-1.132170
-0.718890,1.125558
15.587254,-2.087550
-1.311626,-0.679455
-1.376644,-1.082705
-0.234459,2.212260
-0.702245,-3.069825
-0.611110,-2.060951
-0.636917,-0.228756
-0.315117,0.426816
-2.253640,1.551926
0.734131,0.813659
0.314673,-0.101373
-0.133567,0.869283
-0.511438,0.706647
-0.460547,0.245803
0.466915,0.711375
0.430293,0.849297
2.799621,-0.422273
-0.435507,-1.003841
0.144586,0.422154
-0.644807,-0.326345
-0.213335,-0.494872
0.996930,-0.142170
0.416166,-0.014797
-1.224254,-0.091205
1.414329,0.422558
-0.272954,1.044442
-1.182621,0.892772
-0.393874,-0.019864
-1.122613,0.174123
-0.731455,-0.870614
-0.292763,0.611816
-0.393874,-0.019864
-0.336552,0.696130
-0.827195,0.407247
-2.258057,0.493813
-0.341499,0.004368
-1.244735,1.029535
-0.537820,0.284198
-1.196529,-0.386079
1.105144,0.112980
-2.544888,0.369234
-0.596266,-0.129230
-1.161249,0.193320
-0.363464,0.640033
-0.133065,0.469907
0.342921,0.261048
0.369974,-0.869872
-0.695504,0.544831
0.714269,-1.216315
-1.102803,0.606749
0.169049,-0.692719
-0.681094,-0.965107
0.539630,0.801882
-0.586697,0.863767
0.047503,0.027923
0.685590,0.616544
-1.104651,-1.524080
-1.347789,-0.314376
-0.462419,-1.059938
-0.760523,0.141581
0.348151,-1.421222
0.047503,0.027923
0.241668,0.816384
0.166409,0.973505
-0.687808,0.232088
-1.246077,-0.642556
1.413081,-0.278717
-0.394404,0.346488
-0.248445,0.161150
0.053952,-0.986096
1.078620,0.877548
-0.319145,0.189367
-0.387302,-0.030042
-0.054279,0.949611
-1.076421,1.029197
0.488139,-0.166828
2.311977,0.799675
0.491425,-0.171917
-1.112902,-0.019897
0.491425,-0.171917
1.105816,-1.440387
0.047503,0.027923
0.149144,0.293251
-0.760664,1.328597
0.122762,-0.129197
-0.312573,0.179189
0.068680,-1.081861
-1.297499,0.184639
0.906420,-0.546579
0.032252,-0.533606
0.001701,-0.006487
-0.842496,1.495895
0.121490,-0.005384
0.902611,-1.198784
7.512853,3.257703
0.219845,0.265033
-1.818163,0.056524
-0.976918,0.171960
0.023425,-1.284065
-1.714508,0.440576
-0.881347,-2.341322
-1.639638,-0.537209
-0.600966,1.186689
-0.707759,0.986477
1.328377,-0.110754
0.361246,0.208598
-0.902789,-1.048362
-1.248763,0.792087
-0.610535,0.193692
0.696307,0.481887
0.542175,0.554255
-0.363464,0.640033
-1.374242,-0.143316
0.333716,0.913804
0.390173,0.383420
-1.276152,0.310276
-1.297499,0.184639
0.047503,0.027923
0.515793,0.131807
0.098253,0.754095
1.255249,-0.196836
-0.393874,-0.019864
1.301995,-0.533202
0.491425,-0.171917
0.023425,-1.284065
0.787373,-0.305144
-0.576456,0.303396
-1.151539,-0.000699
0.195619,-1.225706
-1.177921,-0.423147
1.325497,0.913557
0.200177,-1.354609
-0.126994,0.859104
-1.721081,0.450754
0.387123,0.172309
0.241810,-0.370632
0.241668,0.816384
0.047503,0.027923
-0.126994,0.859104
0.003326,-0.708427
0.540160,0.435530
0.217590,-0.495604
-0.939578,1.101665
-0.808728,-0.832218
-0.047565,-0.247583
-1.187631,-0.229128
0.583949,0.351216
0.910979,-0.675481
0.248382,-0.380810
1.306695,-1.849121
1.149463,-0.337686
0.017453,0.155667
0.166409,0.973505
-0.899768,-0.870276
-2.445261,0.515838
-0.533261,0.155296
0.787373,-0.305144
-0.017967,-1.626129
-0.414355,1.100877
0.241668,0.816384
-1.248763,0.792087
3.792356,-1.960506
0.396498,-1.634439
0.760849,0.459424
1.025857,0.032651
1.243859,1.491188
-0.709826,-0.729596
-0.756494,0.379029
-0.907013,0.693270
0.093694,0.882998
-0.027226,-0.181308
1.049694,0.702727
-0.005402,0.370043
0.241668,0.816384
0.515404,-0.688858
-0.734141,0.564029
-0.017967,-1.626129
0.861360,-0.338451
-0.698048,0.792458
1.149463,-0.337686
12.258069,-2.027150
0.787373,-0.305144
1.740686,0.949228
-0.976918,0.171960
-1.443070,1.190642
0.634982,-1.296644
-0.217363,-0.732321
-1.209003,0.470324
-0.035452,0.497787
0.314673,-0.101373
0.052062,-0.100980
0.374533,-0.998774
0.685060,0.982895
1.103130,-0.005744
0.034266,-0.414882
-0.462419,-1.059938
1.008061,-0.281251
-0.292763,0.611816
-0.370037,0.650212
-0.608521,0.312416
0.105108,-1.630115
0.001170,0.359864
-0.710303,1.234104
-0.738699,0.692932
0.368949,1.261623
-0.579594,0.487237
-0.226833,0.103612
0.787373,-0.305144
0.568840,-1.397329
-0.901924,0.198016
-2.123514,-2.815351
8.847701,-2.020075
0.491425,-0.171917
-0.243745,-1.154769
-0.962578,-0.744469
1.025857,0.032651
2.646467,-0.323567
0.540160,0.435530
-0.192853,-1.615613
-0.996851,-1.264506
-0.347683,0.835211
-0.027226,-0.181308
0.570112,-1.521143
5.692341,-1.237489
-0.462419,-1.059938
-0.205921,-0.822997
0.133868,0.556811
-1.293082,1.242753
0.243682,0.935109
-1.347789,-0.314376
-0.539834,0.165474
-0.903938,0.079292
-0.178391,0.861211
0.266178,-0.066908
-0.595284,0.755221
1.303073,-1.067348
1.973029,-0.898079
0.861360,-0.338451
0.047503,0.027923
-1.573107,0.384141
0.047362,1.214939
-2.352595,-0.148045
0.540160,0.435530
-0.421238,-1.326763
-0.937564,1.220389
-1.196529,-0.386079
-0.687808,0.232088
-0.336552,0.696130
-0.734141,0.564029
0.551072,0.711206
0.052062,-0.100980
-3.997240,-4.119760
0.636643,-0.599793
-0.833237,0.051074
0.372519,-1.117499
-0.249427,-0.723301
1.413081,-0.278717
-0.164599,0.112576
-0.383202,-2.775515
0.149286,-0.893765
2.522330,0.413122
-1.443070,1.190642
-0.511438,0.706647
-0.305018,1.053462
0.272750,-0.077086
0.555412,0.997060
-2.087729,0.612199
-1.818163,0.056524
1.370010,0.873224
0.833564,0.549931
0.550471,1.671065
-0.126994,0.859104
-0.707759,0.986477
1.325497,0.913557
-0.100471,0.094537
-1.301527,-0.052810
0.537758,-0.503859
-0.347683,0.835211
-0.268254,-0.271477
-1.015820,0.374334
-0.385818,0.455034
0.389784,-0.437245
1.324755,0.671019
-1.337118,-0.680614
0.682304,0.621633
0.999093,0.155306
0.124776,-0.010473
-1.374242,-0.143316
0.714269,-1.216315
0.354557,0.580704
0.020980,0.792491
-0.722080,-0.287950
-0.367563,0.996093
-0.559643,-0.267152
-0.018498,-1.259778
-1.813746,1.114637
1.085168,-1.445265
0.363260,0.327323
0.241668,0.816384
-0.835782,0.298701
-2.324058,-0.793888
-0.491629,1.139273
1.153491,-0.100237
0.929657,-1.306057
0.047503,0.027923
-2.591079,-0.485840
0.131349,-0.020651
-3.187144,0.730181
0.462357,0.840278
0.683046,0.864171
-0.305018,1.053462
0.053952,-0.986096
-1.245936,-1.829572
0.906279,0.640437
-1.122613,0.174123
-0.511438,0.706647
-1.175376,-0.670774
-0.393874,-0.019864
-0.608521,0.312416
-0.120422,0.848926
0.314673,-0.101373
-0.402101,0.659231
0.169049,-0.692719
-1.298983,-0.300437
-1.964265,1.428878
-0.738699,0.692932
0.138904,0.853622
-2.299159,-0.856516
-0.055262,0.065160
-2.305732,-0.846338
0.166409,0.973505
-0.976918,0.171960
-0.687808,0.232088
0.573398,-1.526232
1.346773,1.632702
-0.533261,0.155296
3.059059,-1.637617
-0.498201,1.149451
-1.765399,0.901420
-0.608521,0.312416
-0.486929,-0.176646
0.198163,-1.473333
-0.511438,0.706647
0.049517,0.146647
2.964379,-1.092459
-0.277124,1.994009
-0.785032,1.024873
-0.632500,0.829357
-0.365337,-0.665707
0.314673,-0.101373
-0.826665,0.040896
1.935523,0.184322
-1.569079,0.621590
-0.442751,0.559705
-0.856740,0.993728
0.180368,-1.787235
1.374568,0.744321
0.169049,-0.692719
0.345801,-0.763263
0.542316,-0.632761
-0.365337,-0.665707
0.460343,0.721553
-0.268396,0.915539
-0.037777,-2.058756
-0.391860,0.098861
-0.826665,0.040896
1.104066,0.647126
-0.790431,-0.917691
0.683046,0.864171
-1.571093,0.502865
0.381610,1.839198
1.345112,0.935851
-0.021183,0.174865
0.314673,-0.101373
0.620261,-2.224524
-0.268254,-0.271477
-1.577329,-0.263640
-1.420433,-0.998391
0.174519,0.656337
-0.393874,-0.019864
0.860087,-0.214637
1.105144,0.112980
1.055525,0.450010
0.001170,0.359864
0.860087,-0.214637
0.319755,-1.962395
-0.017967,-1.626129
0.139911,0.912984
-0.382291,1.091858
-1.442928,0.003626
-0.243409,0.457961
-0.635044,1.076984
-0.047035,-0.613935
-0.333750,1.288973
0.092712,-0.001453
0.345801,-0.763263
0.562126,-0.200135
-1.015820,0.374334
6.468980,3.249100
0.394342,-0.566148
0.981538,0.483317
0.542175,0.554255
1.043146,-0.112184
0.367819,0.198420
-1.047742,-0.803662
-2.052478,-1.230839
-1.015820,0.374334
-0.455847,-1.070116
-1.355414,-0.595141
0.491425,-0.171917
0.111108,1.742003
0.241668,0.816384
0.639399,-0.238531
0.804832,0.785442
-1.190706,0.384851
1.135194,-0.014764
-2.641970,-0.024996
2.563656,2.206807
-1.133744,0.313203
-2.324058,-0.793888
0.935346,-0.371757
-0.435507,-1.003841
1.348186,0.321873
-0.305018,1.053462
0.999093,0.155306
1.105816,-1.440387
-1.038650,-0.236379
0.369833,0.317144
0.685590,0.616544
-0.435507,-1.003841
0.369833,0.317144
0.639399,-0.238531
1.250573,0.293994
-0.393874,-0.019864
-1.355414,-0.595141
0.372519,-1.117499
-0.731455,-0.870614
-1.165808,0.322223
0.047503,0.027923
-0.243745,-1.154769
-0.226833,0.103612
0.241668,0.816384
-0.586025,-0.689601
0.394342,-0.566148
0.139911,0.912984
-1.389351,-1.891862
-0.003388,0.488767
-0.787046,0.906149
-0.530385,-1.210593
-1.487247,0.454291
-0.267582,-1.824844
-0.705603,-0.081815
-2.593623,-0.238213
0.756291,0.588326
-0.726444,0.251285
0.149144,0.293251
-0.455847,-1.070116
2.552882,-0.113997
0.241668,0.816384
-1.443070,1.190642
-0.044879,-1.682226
0.363260,0.327323
0.131349,-0.020651
-0.035452,0.497787
-1.321478,0.701580
0.787373,-0.305144
-0.243745,-1.154769
0.908965,-0.794206
-0.680564,-1.331458
0.095709,1.001722
0.914406,-1.867586
1.006047,-0.399975
-0.414355,1.100877
-0.217363,-0.732321
-0.334396,-0.372162
-0.389846,0.217585
0.542175,0.554255
-1.157821,-0.998785
-1.154225,1.433944
-1.741032,1.205144
-0.393874,-0.019864
-0.608521,0.312416
-1.661603,0.098457
-0.928447,0.962584
0.367819,0.198420
0.389642,0.749771
-0.791604,1.035051
-1.143984,0.873574
-0.205921,-0.822997
-0.192995,-0.428597
-0.003388,0.488767
-0.528296,-1.343799
-1.542555,-0.142978
-0.608521,0.312416
0.172982,0.963326
0.003326,-0.708427
-1.966137,0.123137
-1.028074,0.815980
0.762863,0.578148
-0.979197,0.236412
-0.632500,0.829357
0.020980,0.792491
-1.347789,-0.314376
0.862243,-1.282929
-1.031095,0.637894
-1.173504,0.634967
0.491425,-0.171917
0.760849,0.459424
-0.363464,0.640033
1.008061,-0.281251
0.003715,0.112237
0.022994,0.911215
-0.826665,0.040896
-0.496639,0.017374
1.564175,1.661685
-0.126994,0.859104
0.511234,0.260709
2.107476,-0.399233
-0.716321,0.052842
0.023425,-1.284065
0.102953,-0.561824
4.970917,-0.811143
0.443219,-1.145716
0.756291,0.588326
-0.100612,1.281553
0.947046,0.378036
-0.738699,0.692932
0.861360,-0.338451
-0.617107,0.203870
0.357578,0.758791
-0.649171,0.212890
-2.946455,-1.650493
-0.707759,0.986477
-0.499183,0.265001
-0.904468,0.445643
-0.539834,0.165474
2.085511,0.236433
0.363260,0.327323
0.535602,0.564433
-0.243745,-1.154769
0.047503,0.027923
0.958442,0.055780
-0.019381,-0.315300
